winner,winning_bid,winner_value,utility,is_llm,bids,trial
Agent_0,83.0,92.99390590544088,9.993905905440883,False,"{'Agent_0': 82.0, 'Agent_1': 79.0, 'Agent_2': 72.0, 'Agent_3': 71.0, 'Agent_4': 81.0}",0
Agent_3,84.0,87.30207704372823,3.3020770437282323,False,"{'Agent_0': 82.0, 'Agent_1': 79.0, 'Agent_2': 73.0, 'Agent_3': 83.0, 'Agent_4': 61.0}",1
Agent_3,95.0,97.17731501390088,2.1773150139008806,False,"{'Agent_0': 85.0, 'Agent_1': 93.0, 'Agent_2': 60.0, 'Agent_3': 94.0, 'Agent_4': 66.0}",2
Agent_1,89.0,98.3212707721589,9.321270772158897,False,"{'Agent_0': 60.0, 'Agent_1': 88.0, 'Agent_2': 68.0, 'Agent_3': 87.0, 'Agent_4': 65.0}",3
Agent_1,88.0,97.30902250903696,9.309022509036964,False,"{'Agent_0': 66.0, 'Agent_1': 87.0, 'Agent_2': 70.0, 'Agent_3': 86.0, 'Agent_4': 70.0}",4
Agent_4,88.0,89.0395345388178,1.0395345388178043,False,"{'Agent_0': 86.0, 'Agent_1': 85.0, 'Agent_2': 62.0, 'Agent_3': 85.0, 'Agent_4': 87.0}",5
Agent_0,70.0,77.16923763021387,7.169237630213871,False,"{'Agent_0': 69.0, 'Agent_1': 63.0, 'Agent_2': 63.0, 'Agent_3': 68.0, 'Agent_4': 63.0}",6
Agent_4,89.0,92.68436107653193,3.6843610765319283,True,"{'Agent_0': 69.0, 'Agent_1': 87.0, 'Agent_2': 60.0, 'Agent_3': 87.0, 'Agent_4': 88.0}",7
Agent_4,89.0,92.23827335310793,3.238273353107928,False,"{'Agent_0': 87.0, 'Agent_1': 79.0, 'Agent_2': 69.0, 'Agent_3': 63.0, 'Agent_4': 88.0}",8
Agent_1,92.0,95.23955979921082,3.2395597992108236,False,"{'Agent_0': 72.0, 'Agent_1': 91.0, 'Agent_2': 65.0, 'Agent_3': 90.0, 'Agent_4': 90.0}",9
Agent_1,87.0,87.08548311676176,0.08548311676176468,True,"{'Agent_0': 85.0, 'Agent_1': 86.0, 'Agent_2': 62.0, 'Agent_3': 82.0, 'Agent_4': 84.0}",10
Agent_1,87.0,88.89728105457289,1.8972810545728862,True,"{'Agent_0': 77.0, 'Agent_1': 86.0, 'Agent_2': 85.0, 'Agent_3': 66.0, 'Agent_4': 76.0}",11
Agent_0,92.0,94.398500984086,2.3985009840859988,False,"{'Agent_0': 91.0, 'Agent_1': 63.0, 'Agent_2': 64.0, 'Agent_3': 90.0, 'Agent_4': 83.0}",12
Agent_2,87.0,91.64306644792265,4.643066447922649,False,"{'Agent_0': 74.0, 'Agent_1': 77.0, 'Agent_2': 86.0, 'Agent_3': 69.0, 'Agent_4': 85.0}",13
Agent_3,89.0,91.15878610053039,2.158786100530392,False,"{'Agent_0': 82.0, 'Agent_1': 84.0, 'Agent_2': 84.0, 'Agent_3': 88.0, 'Agent_4': 87.0}",14
Agent_4,86.0,85.84679098563467,-0.15320901436533063,False,"{'Agent_0': 68.0, 'Agent_1': 84.0, 'Agent_2': 67.0, 'Agent_3': 75.0, 'Agent_4': 85.0}",15
Agent_3,83.0,83.75719072550893,0.7571907255089343,False,"{'Agent_0': 79.0, 'Agent_1': 64.0, 'Agent_2': 79.0, 'Agent_3': 82.0, 'Agent_4': 81.0}",16
Agent_0,99.0,99.47530131372756,0.4753013137275559,True,"{'Agent_0': 98.0, 'Agent_1': 97.0, 'Agent_2': 65.0, 'Agent_3': 94.0, 'Agent_4': 82.0}",17
Agent_3,83.0,99.49465059350939,16.49465059350939,False,"{'Agent_0': 81.0, 'Agent_1': 66.0, 'Agent_2': 78.0, 'Agent_3': 82.0, 'Agent_4': 62.0}",18
Agent_4,72.0,91.57159995972366,19.571599959723656,True,"{'Agent_0': 62.0, 'Agent_1': 70.0, 'Agent_2': 61.0, 'Agent_3': 62.0, 'Agent_4': 71.0}",19
Agent_2,90.0,90.68440002662896,0.684400026628964,False,"{'Agent_0': 71.0, 'Agent_1': 88.0, 'Agent_2': 89.0, 'Agent_3': 76.0, 'Agent_4': 76.0}",20
Agent_4,83.0,96.83699435090944,13.836994350909436,True,"{'Agent_0': 81.0, 'Agent_1': 66.0, 'Agent_2': 63.0, 'Agent_3': 63.0, 'Agent_4': 82.0}",21
Agent_3,89.0,93.3810587673901,4.381058767390101,False,"{'Agent_0': 81.0, 'Agent_1': 75.0, 'Agent_2': 85.0, 'Agent_3': 88.0, 'Agent_4': 87.0}",22
Agent_2,79.0,98.13711906864289,19.13711906864289,False,"{'Agent_0': 72.0, 'Agent_1': 77.0, 'Agent_2': 78.0, 'Agent_3': 69.0, 'Agent_4': 69.0}",23
Agent_3,87.0,86.64318315437242,-0.3568168456275771,True,"{'Agent_0': 64.0, 'Agent_1': 84.0, 'Agent_2': 62.0, 'Agent_3': 86.0, 'Agent_4': 86.0}",24
Agent_4,90.0,98.12064807018791,8.120648070187912,False,"{'Agent_0': 64.0, 'Agent_1': 88.0, 'Agent_2': 88.0, 'Agent_3': 66.0, 'Agent_4': 89.0}",25
Agent_1,91.0,92.90027490877077,1.9002749087707684,False,"{'Agent_0': 80.0, 'Agent_1': 90.0, 'Agent_2': 70.0, 'Agent_3': 74.0, 'Agent_4': 89.0}",26
Agent_2,91.0,95.99589706342108,4.995897063421083,True,"{'Agent_0': 89.0, 'Agent_1': 64.0, 'Agent_2': 90.0, 'Agent_3': 73.0, 'Agent_4': 77.0}",27
Agent_1,85.0,88.49292992801982,3.4929299280198194,False,"{'Agent_0': 62.0, 'Agent_1': 84.0, 'Agent_2': 83.0, 'Agent_3': 63.0, 'Agent_4': 78.0}",28
Agent_1,92.0,94.37439130749885,2.374391307498854,False,"{'Agent_0': 62.0, 'Agent_1': 91.0, 'Agent_2': 66.0, 'Agent_3': 66.0, 'Agent_4': 90.0}",29
Agent_4,91.0,94.3475603648807,3.3475603648807066,True,"{'Agent_0': 86.0, 'Agent_1': 64.0, 'Agent_2': 89.0, 'Agent_3': 60.0, 'Agent_4': 90.0}",30
Agent_4,80.0,97.24640308628742,17.246403086287415,False,"{'Agent_0': 69.0, 'Agent_1': 78.0, 'Agent_2': 75.0, 'Agent_3': 66.0, 'Agent_4': 79.0}",31
Agent_1,91.0,96.55790678084516,5.557906780845158,False,"{'Agent_0': 82.0, 'Agent_1': 90.0, 'Agent_2': 89.0, 'Agent_3': 76.0, 'Agent_4': 72.0}",32
Agent_0,95.0,96.6341905952358,1.6341905952357934,False,"{'Agent_0': 94.0, 'Agent_1': 72.0, 'Agent_2': 93.0, 'Agent_3': 82.0, 'Agent_4': 64.0}",33
Agent_2,100.0,99.2565545576598,-0.743445442340203,False,"{'Agent_0': 67.0, 'Agent_1': 92.0, 'Agent_2': 99.0, 'Agent_3': 98.0, 'Agent_4': 62.0}",34
Agent_0,92.0,94.64128919908609,2.6412891990860885,False,"{'Agent_0': 91.0, 'Agent_1': 90.0, 'Agent_2': 72.0, 'Agent_3': 63.0, 'Agent_4': 78.0}",35
Agent_3,84.0,84.90870095568418,0.9087009556841821,False,"{'Agent_0': 68.0, 'Agent_1': 82.0, 'Agent_2': 72.0, 'Agent_3': 83.0, 'Agent_4': 78.0}",36
Agent_1,100.0,99.91148465055622,-0.08851534944378159,False,"{'Agent_0': 98.0, 'Agent_1': 99.0, 'Agent_2': 91.0, 'Agent_3': 89.0, 'Agent_4': 81.0}",37
Agent_1,87.0,97.29590130151394,10.295901301513936,True,"{'Agent_0': 66.0, 'Agent_1': 86.0, 'Agent_2': 60.0, 'Agent_3': 81.0, 'Agent_4': 85.0}",38
Agent_0,95.0,98.03961048573774,3.0396104857377395,True,"{'Agent_0': 94.0, 'Agent_1': 60.0, 'Agent_2': 86.0, 'Agent_3': 93.0, 'Agent_4': 89.0}",39
Agent_1,100.0,99.3246296757959,-0.6753703242040956,False,"{'Agent_0': 68.0, 'Agent_1': 99.0, 'Agent_2': 76.0, 'Agent_3': 98.0, 'Agent_4': 98.0}",40
Agent_2,97.0,96.85097611888426,-0.14902388111573828,False,"{'Agent_0': 88.0, 'Agent_1': 63.0, 'Agent_2': 96.0, 'Agent_3': 95.0, 'Agent_4': 80.0}",41
Agent_1,87.0,89.91597595360946,2.915975953609461,False,"{'Agent_0': 78.0, 'Agent_1': 86.0, 'Agent_2': 83.0, 'Agent_3': 80.0, 'Agent_4': 85.0}",42
Agent_3,84.0,98.56873098930963,14.568730989309628,True,"{'Agent_0': 62.0, 'Agent_1': 82.0, 'Agent_2': 77.0, 'Agent_3': 83.0, 'Agent_4': 69.0}",43
Agent_1,96.0,97.04167807126547,1.0416780712654656,False,"{'Agent_0': 94.0, 'Agent_1': 95.0, 'Agent_2': 75.0, 'Agent_3': 93.0, 'Agent_4': 73.0}",44
Agent_3,85.0,91.19747929875452,6.197479298754516,True,"{'Agent_0': 70.0, 'Agent_1': 62.0, 'Agent_2': 68.0, 'Agent_3': 84.0, 'Agent_4': 83.0}",45
Agent_1,76.0,77.98266990961287,1.9826699096128664,True,"{'Agent_0': 64.0, 'Agent_1': 75.0, 'Agent_2': 72.0, 'Agent_3': 64.0, 'Agent_4': 74.0}",46
Agent_2,94.0,94.09928742644595,0.09928742644595445,False,"{'Agent_0': 78.0, 'Agent_1': 78.0, 'Agent_2': 93.0, 'Agent_3': 63.0, 'Agent_4': 92.0}",47
Agent_0,94.0,93.05546751758598,-0.9445324824140187,False,"{'Agent_0': 93.0, 'Agent_1': 87.0, 'Agent_2': 61.0, 'Agent_3': 93.0, 'Agent_4': 73.0}",48
Agent_1,90.0,98.73600016705475,8.736000167054755,False,"{'Agent_0': 88.0, 'Agent_1': 89.0, 'Agent_2': 75.0, 'Agent_3': 61.0, 'Agent_4': 71.0}",49
Agent_3,80.0,89.92313788834836,9.923137888348364,False,"{'Agent_0': 61.0, 'Agent_1': 76.0, 'Agent_2': 78.0, 'Agent_3': 79.0, 'Agent_4': 69.0}",50
Agent_1,92.0,91.7523897110799,-0.24761028892010017,False,"{'Agent_0': 64.0, 'Agent_1': 91.0, 'Agent_2': 64.0, 'Agent_3': 62.0, 'Agent_4': 91.0}",51
Agent_1,87.0,92.94693660753424,5.946936607534241,True,"{'Agent_0': 65.0, 'Agent_1': 86.0, 'Agent_2': 74.0, 'Agent_3': 85.0, 'Agent_4': 85.0}",52
Agent_3,98.0,99.88645704521895,1.8864570452189469,False,"{'Agent_0': 83.0, 'Agent_1': 96.0, 'Agent_2': 62.0, 'Agent_3': 97.0, 'Agent_4': 67.0}",53
Agent_2,94.0,93.89101738612538,-0.10898261387461616,False,"{'Agent_0': 92.0, 'Agent_1': 63.0, 'Agent_2': 93.0, 'Agent_3': 92.0, 'Agent_4': 64.0}",54
Agent_1,90.0,96.96526902135736,6.965269021357358,False,"{'Agent_0': 62.0, 'Agent_1': 89.0, 'Agent_2': 77.0, 'Agent_3': 88.0, 'Agent_4': 79.0}",55
Agent_0,73.0,87.32851667006732,14.328516670067316,False,"{'Agent_0': 72.0, 'Agent_1': 66.0, 'Agent_2': 68.0, 'Agent_3': 67.0, 'Agent_4': 71.0}",56
Agent_1,78.0,84.76706195383584,6.767061953835835,True,"{'Agent_0': 61.0, 'Agent_1': 77.0, 'Agent_2': 69.0, 'Agent_3': 71.0, 'Agent_4': 76.0}",57
Agent_4,81.0,85.70610102553741,4.706101025537407,True,"{'Agent_0': 79.0, 'Agent_1': 63.0, 'Agent_2': 75.0, 'Agent_3': 76.0, 'Agent_4': 80.0}",58
Agent_1,83.0,99.76349109475854,16.763491094758535,False,"{'Agent_0': 69.0, 'Agent_1': 82.0, 'Agent_2': 81.0, 'Agent_3': 60.0, 'Agent_4': 75.0}",59
Agent_1,84.0,91.25740423341973,7.257404233419734,False,"{'Agent_0': 79.0, 'Agent_1': 83.0, 'Agent_2': 73.0, 'Agent_3': 82.0, 'Agent_4': 72.0}",60
Agent_3,93.0,95.83059126457255,2.830591264572547,False,"{'Agent_0': 67.0, 'Agent_1': 72.0, 'Agent_2': 68.0, 'Agent_3': 92.0, 'Agent_4': 91.0}",61
Agent_0,85.0,92.34615534291605,7.346155342916049,True,"{'Agent_0': 84.0, 'Agent_1': 78.0, 'Agent_2': 74.0, 'Agent_3': 83.0, 'Agent_4': 69.0}",62
Agent_4,94.0,96.69037930281762,2.690379302817618,False,"{'Agent_0': 64.0, 'Agent_1': 86.0, 'Agent_2': 70.0, 'Agent_3': 92.0, 'Agent_4': 93.0}",63
Agent_3,99.0,99.30658543032129,0.3065854303212916,False,"{'Agent_0': 90.0, 'Agent_1': 97.0, 'Agent_2': 83.0, 'Agent_3': 98.0, 'Agent_4': 75.0}",64
Agent_4,94.0,96.55920016514136,2.5592001651413625,False,"{'Agent_0': 67.0, 'Agent_1': 83.0, 'Agent_2': 92.0, 'Agent_3': 87.0, 'Agent_4': 93.0}",65
Agent_4,90.0,97.93474024183561,7.9347402418356126,False,"{'Agent_0': 88.0, 'Agent_1': 74.0, 'Agent_2': 82.0, 'Agent_3': 65.0, 'Agent_4': 89.0}",66
Agent_4,83.0,84.06651145780353,1.0665114578035286,False,"{'Agent_0': 81.0, 'Agent_1': 67.0, 'Agent_2': 61.0, 'Agent_3': 62.0, 'Agent_4': 82.0}",67
Agent_2,83.0,96.71584743682587,13.715847436825868,False,"{'Agent_0': 81.0, 'Agent_1': 60.0, 'Agent_2': 82.0, 'Agent_3': 68.0, 'Agent_4': 65.0}",68
Agent_0,95.0,96.75123149228824,1.751231492288241,False,"{'Agent_0': 94.0, 'Agent_1': 93.0, 'Agent_2': 72.0, 'Agent_3': 60.0, 'Agent_4': 83.0}",69
Agent_3,96.0,98.42235001103032,2.4223500110303178,False,"{'Agent_0': 90.0, 'Agent_1': 93.0, 'Agent_2': 94.0, 'Agent_3': 95.0, 'Agent_4': 74.0}",70
Agent_3,91.0,99.03442685529706,8.034426855297056,True,"{'Agent_0': 83.0, 'Agent_1': 73.0, 'Agent_2': 72.0, 'Agent_3': 90.0, 'Agent_4': 89.0}",71
Agent_1,99.0,98.42648401474952,-0.5735159852504808,False,"{'Agent_0': 91.0, 'Agent_1': 98.0, 'Agent_2': 85.0, 'Agent_3': 66.0, 'Agent_4': 98.0}",72
Agent_0,85.0,91.47967170382307,6.4796717038230724,False,"{'Agent_0': 84.0, 'Agent_1': 68.0, 'Agent_2': 83.0, 'Agent_3': 67.0, 'Agent_4': 72.0}",73
Agent_2,98.0,97.9515241688515,-0.04847583114849385,True,"{'Agent_0': 65.0, 'Agent_1': 89.0, 'Agent_2': 97.0, 'Agent_3': 97.0, 'Agent_4': 75.0}",74
Agent_3,98.0,98.70126742463742,0.7012674246374218,False,"{'Agent_0': 61.0, 'Agent_1': 84.0, 'Agent_2': 96.0, 'Agent_3': 97.0, 'Agent_4': 68.0}",75
Agent_1,75.0,79.8474023165236,4.847402316523599,False,"{'Agent_0': 64.0, 'Agent_1': 74.0, 'Agent_2': 73.0, 'Agent_3': 63.0, 'Agent_4': 73.0}",76
Agent_1,90.0,95.4128101358055,5.4128101358055005,False,"{'Agent_0': 66.0, 'Agent_1': 89.0, 'Agent_2': 63.0, 'Agent_3': 88.0, 'Agent_4': 85.0}",77
Agent_0,72.0,77.86519736391176,5.865197363911761,False,"{'Agent_0': 71.0, 'Agent_1': 70.0, 'Agent_2': 69.0, 'Agent_3': 62.0, 'Agent_4': 70.0}",78
Agent_0,79.0,88.81654351987873,9.816543519878735,True,"{'Agent_0': 78.0, 'Agent_1': 61.0, 'Agent_2': 77.0, 'Agent_3': 76.0, 'Agent_4': 66.0}",79
Agent_2,81.0,81.84095870713817,0.8409587071381708,False,"{'Agent_0': 79.0, 'Agent_1': 75.0, 'Agent_2': 80.0, 'Agent_3': 64.0, 'Agent_4': 79.0}",80
Agent_4,89.0,93.83049936098242,4.830499360982415,True,"{'Agent_0': 86.0, 'Agent_1': 87.0, 'Agent_2': 66.0, 'Agent_3': 62.0, 'Agent_4': 88.0}",81
Agent_4,75.0,95.51725070937212,20.51725070937212,False,"{'Agent_0': 60.0, 'Agent_1': 70.0, 'Agent_2': 64.0, 'Agent_3': 73.0, 'Agent_4': 74.0}",82
Agent_2,91.0,95.92496692479894,4.924966924798937,False,"{'Agent_0': 89.0, 'Agent_1': 81.0, 'Agent_2': 90.0, 'Agent_3': 63.0, 'Agent_4': 83.0}",83
Agent_0,90.0,95.72904690585636,5.7290469058563644,False,"{'Agent_0': 89.0, 'Agent_1': 88.0, 'Agent_2': 77.0, 'Agent_3': 86.0, 'Agent_4': 84.0}",84
Agent_4,70.0,87.88786815229429,17.88786815229429,False,"{'Agent_0': 66.0, 'Agent_1': 64.0, 'Agent_2': 68.0, 'Agent_3': 67.0, 'Agent_4': 69.0}",85
Agent_4,73.0,82.87079231430965,9.870792314309654,True,"{'Agent_0': 70.0, 'Agent_1': 71.0, 'Agent_2': 69.0, 'Agent_3': 61.0, 'Agent_4': 72.0}",86
Agent_4,79.0,86.4808090403947,7.480809040394703,False,"{'Agent_0': 66.0, 'Agent_1': 74.0, 'Agent_2': 77.0, 'Agent_3': 71.0, 'Agent_4': 78.0}",87
Agent_4,87.0,99.08230783997061,12.08230783997061,True,"{'Agent_0': 79.0, 'Agent_1': 63.0, 'Agent_2': 68.0, 'Agent_3': 85.0, 'Agent_4': 86.0}",88
Agent_0,88.0,93.75076297387747,5.750762973877471,False,"{'Agent_0': 87.0, 'Agent_1': 72.0, 'Agent_2': 75.0, 'Agent_3': 79.0, 'Agent_4': 86.0}",89
Agent_0,77.0,85.67465530160845,8.674655301608453,True,"{'Agent_0': 76.0, 'Agent_1': 75.0, 'Agent_2': 74.0, 'Agent_3': 75.0, 'Agent_4': 67.0}",90
Agent_1,72.0,78.60231824618602,6.602318246186016,False,"{'Agent_0': 70.0, 'Agent_1': 71.0, 'Agent_2': 69.0, 'Agent_3': 70.0, 'Agent_4': 62.0}",91
Agent_3,85.0,98.82822148694302,13.828221486943022,False,"{'Agent_0': 63.0, 'Agent_1': 73.0, 'Agent_2': 81.0, 'Agent_3': 84.0, 'Agent_4': 83.0}",92
Agent_3,89.0,98.62510816321206,9.625108163212062,False,"{'Agent_0': 62.0, 'Agent_1': 75.0, 'Agent_2': 80.0, 'Agent_3': 88.0, 'Agent_4': 87.0}",93
Agent_4,84.0,94.1575928671079,10.157592867107894,False,"{'Agent_0': 82.0, 'Agent_1': 69.0, 'Agent_2': 71.0, 'Agent_3': 75.0, 'Agent_4': 83.0}",94
Agent_1,94.0,96.01820245886367,2.0182024588636693,False,"{'Agent_0': 80.0, 'Agent_1': 93.0, 'Agent_2': 92.0, 'Agent_3': 87.0, 'Agent_4': 84.0}",95
Agent_0,98.0,97.9701926580634,-0.029807341936603393,True,"{'Agent_0': 97.0, 'Agent_1': 77.0, 'Agent_2': 97.0, 'Agent_3': 66.0, 'Agent_4': 68.0}",96
Agent_2,100.0,99.53119745347664,-0.4688025465233636,False,"{'Agent_0': 65.0, 'Agent_1': 76.0, 'Agent_2': 99.0, 'Agent_3': 77.0, 'Agent_4': 99.0}",97
Agent_2,97.0,96.43217942926377,-0.5678205707362309,False,"{'Agent_0': 93.0, 'Agent_1': 70.0, 'Agent_2': 96.0, 'Agent_3': 96.0, 'Agent_4': 62.0}",98
Agent_4,96.0,96.68647643132992,0.6864764313299219,False,"{'Agent_0': 82.0, 'Agent_1': 82.0, 'Agent_2': 94.0, 'Agent_3': 80.0, 'Agent_4': 95.0}",99
